TSXV, Colorado Resources Ltd , CXO ," 5,673,499 "," 45,387,993 ",Mining,IPO,20101105,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 22,797,571 "," 5,771,185 "," 4,893 ",10,,,"BC,YT",,,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Colt Resources Inc , GTP ," 15,626,962 "," 173,632,915 ",Mining,Other,20110208,,,,OTCQX,No,1,Quebec,Canada,,,,,,,,,, Tier2 ,," 18,536,412 "," 4,178,486 "," 3,647 ",10,,,,,,,Portugal,,,1,,,,,,,,,,,,,,,1,,,
TSXV, Columbus Copper Corporation , CCU ," 466,740 "," 93,347,977 ",Mining,QT,20051031,20071112,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 15,943,682 "," 296,930 ", 363 ,10,,,,,,,"Albania,Serbia,Turkey",,,1,1,1,,,1,,,,,,,,,,,,,Chromite
TSXV, Columbus Energy Limited , CEL ," 325,563 "," 65,112,541 ",Oil & Gas,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 9,780,946 "," 100,094 ", 325 ,10,,,,,,,Europe,,1,,,,,,,,,,,,,,,1,,,,
TSXV, Columbus Exploration Corporation , CLX ," 2,439,812 "," 16,265,414 ",Mining,IPO,20080916,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 3,556,239 "," 611,918 ", 385 ,10,,,,,,,,"AZ,NM,NV,UT",,1,1,1,,,,,,,,,,,,,,,,
TSXV, Columbus Gold Corporation , CGT ," 46,174,579 "," 135,807,586 ",Mining,Other,20060524,,,,OTCQX,No,1,BC,Canada,,,,,,,,,, Tier2 ,," 34,212,048 "," 14,886,836 "," 8,156 ",10,,,,,French Guiana,,,NV,,1,,,,,,,,,,,,,,,,,,
TSXV, Comet Industries Ltd. , CMU ," 5,098,004 "," 4,279,895 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 86,315 "," 162,407 ", 33 ,9,,,BC,,,,,,,1,1,1,,,,,,,,,,,,,,,1,
TSXV, Commander Resources Ltd. , CMD ," 3,083,776 "," 102,792,521 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier1 ,," 13,419,594 "," 488,435 ", 685 ,10,,,"Atlantic Canada,BC,NU,ON,Quebec,YT",,,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Commerce Resources Corp. , CCE ," 44,404,220 "," 201,837,364 ",Mining,,,,,,OTCQX,No,1,BC,Canada,,,,,,,,,, Tier1 ,," 62,884,035 "," 13,847,853 "," 8,148 ",10,,,"BC,Quebec",,,,,,,,,,,,,,,,,1,,,,,,,,
TSXV, Compliance Energy Corporation , CEC ," 1,562,786 "," 78,139,283 ",Mining,,,,,,,Yes,,BC,Canada,,,,,,,,,, Tier1 ,," 6,518,872 "," 186,850 ", 520 ,10,,,BC,,,,,,,,,,,,,,,,,,,,,1,,,,
TSXV, Comstock Metals Ltd , CSL ," 1,155,119 "," 79,229,754 ",Mining,QT,20090317,20110812,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 24,310,502 "," 785,326 ", 992 ,10,,,Canada,,Mexico,,,,,,,,,,,,,,,,,,,,,1,,
TSXV, Condor Resources Inc , CN ," 3,654,146 "," 81,203,241 ",Mining,Other,20060303,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 50,369,093 "," 5,473,561 "," 4,014 ",10,,,,,"Chile,Peru",,,,,1,1,1,,,1,,,,1,,,,,,,1,1,
TSXV, Confederation Minerals Ltd , CFM ," 3,645,319 "," 66,278,532 ",Mining,IPO,20080715,,,,OTCQX,No,,BC,Canada,,,,,,,,,, Tier2 ,," 40,858,869 "," 4,420,792 "," 3,187 ",10,,,ON,,,,,UT,,1,1,1,,,,,,,1,,1,,,,,,,
TSXV, Conquest Resources Limited , CQR ," 954,777 "," 95,477,728 ",Mining,,,,,,,No,,ON,Canada,,,,,,,,,, Tier2 ,," 3,706,879 "," 53,212 ", 147 ,10,,,ON,,,,,,,1,,,,,,,,,,,,,,,,,1,
TSXV, Consolidated Firstfund Capital Corp. , FFP ," 1,051,173 "," 6,006,703 ",Real Estate,,,,,,,No,,BC,Canada,,,,,,,Real Estate Operating Companies,,, Tier2 ,," 1,517 ", 192 , 8 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Consolidated Woodjam Copper Corp , WCC ," 1,829,710 "," 52,277,430 ",Mining,Other,20111130,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 3,078,928 "," 157,717 ", 381 ,10,,,Canada,,,,,,,1,,1,,,,,,,,,,,,,,,,
TSXV, Constantine Metal Resources Ltd , CEM ," 16,282,653 "," 116,304,665 ",Mining,Other,20060804,,,,,No,1,BC,Canada,,,,,,,,,, Tier2 ,," 25,611,394 "," 4,122,448 "," 2,796 ",10,,,"ON,YT",,,,,AK,,1,1,1,,,,,,,1,,,,,,,,,
TSXV, Contact Exploration Inc. , CEX ," 93,996,538 "," 284,837,993 ",Oil & Gas,,,,,,,No,1,AB,Canada,,,,,,,,,, Tier2 ,," 100,893,105 "," 40,587,156 "," 10,474 ",10,,,"NB,NL,NS",,,,,,1,,,,,,,,,,,,,,,,,,,
TSXV, Contagious Gaming Inc. , CNS ," 12,473,630 "," 70,657,258 ",Technology,RTO,,,20140923,,,No,,ON,Canada,,,,,Software,,,,, Tier2 ,," 4,569,470 "," 1,932,928 ", 761 ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Coopers Park Corporation , XCP ," 61,355,769 "," 80,988,406 ",Real Estate,Other,20070530,,,,,No,1,BC,Canada,,,,,,,Real Estate Development and Services,,, Tier2 ,," 51,192 "," 40,431 ", 464 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Copper Creek Gold Corp , CPV ," 535,080 "," 11,890,673 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 4,376,041 "," 129,612 ", 293 ,10,,,BC,,Mexico,,,,,1,1,1,,,,,,,,,,,,,,,,
TSXV, Copper Fox Metals Inc. , CUU ," 67,263,907 "," 407,660,045 ",Mining,QT,,20050721,,20050721,,Yes,1,AB,Canada,,,,,,,,,, Tier1 ,," 43,930,271 "," 11,198,058 "," 9,792 ",10,,,BC,,,,,,,1,1,1,,,1,,,,,,,,,,,,,
TSXV, Copper Lake Resources Ltd. , CPL ," 2,295,977 "," 38,266,282 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 2,282,748 "," 123,422 ", 255 ,10,,,ON,,Peru,,,,,1,,1,1,,,,,,,,,,,,,,,"Cobalt, Palladium"
TSXV, Copper North Mining Corp , COL ," 6,102,375 "," 93,882,698 ",Mining,Other,20111024,,,,,No,,BC,Canada,,,,,,,,,, Tier1 ,," 4,300,833 "," 255,635 ", 932 ,10,,,Canada,,,,,,,,,1,,,,,,,,,,,,,,,,
TSXV, Copper One Inc , CUO ," 2,734,814 "," 68,533,854 ",Mining,Other,20091116,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 19,549,450 "," 1,217,846 ", 789 ,10,,,Quebec,,,,,"AZ,NM",,,,1,,,,,,,,,,,,,,,,
TSXV, Coral Gold Resources Ltd. , CLH ," 5,139,040 "," 42,825,337 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier1 ,," 4,953,367 "," 1,024,005 "," 1,008 ",10,,,,,,,,NV,,1,,,,,,,,,,,,,,,,,,
TSXV, Corazon Gold Corp , CGW ," 1,716,949 "," 10,103,169 ",Mining,RTO,20050811,20070605,20110118,,,Yes,,BC,Canada,,,,,,,,,, Tier1 ,," 24,260,745 "," 195,176 ", 518 ,10,,,,,Nicaragua,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Cordoba Minerals Corp , CDB ," 4,283,318 "," 58,809,210 ",Mining,IPO,20101014,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 13,601,477 "," 5,607,924 "," 1,859 ",10,,,,,Colombia,,,,,1,,1,,,,,,,,,,,,,,,,
TSXV, Cordy Oilfield Services Inc. , CKK ," 11,628,995 "," 89,453,810 ",Diversified Industries,,,,,,,No,,AB,Canada,,,,,,Industrial Products and Services,,,Energy Services, Tier1 ,," 6,080,769 "," 1,035,127 ", 808 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Corex Gold Corporation , CGE ," 4,329,698 "," 72,161,640 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 26,179,556 "," 1,489,512 "," 1,222 ",10,,,,,Mexico,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Cornerstone Capital Resources Inc. , CGP ," 9,490,766 "," 189,815,329 ",Mining,,,,,,,No,1,NL,Canada,,,,,,,,,, Tier2 ,," 36,777,679 "," 4,577,294 "," 3,204 ",10,,,"NB,NL",,"Chile,Ecuador",,,,,1,1,1,1,,,,,,,1,,,1,,,,,
TSXV, Cornerstone Metals Inc , CCC ," 328,164 "," 16,408,194 ",Mining,Other,20070514,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 1,952,894 "," 62,090 ", 151 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Coronado Resources Ltd. , CRD ," 8,720,040 "," 79,273,092 ",Clean Technology,,,,,,OTCQX,Yes,,BC,Canada,,,,Renewable Energy Production and Distribution,,,,,, Tier1 ,," 1,781,563 "," 251,469 ", 303 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Coronet Metals Inc. , CRF ," 1,170,650 "," 117,065,049 ",Mining,,,,,,OTCQX,No,,BC,Canada,,,,,,,,,, Tier2 ,," 35,479,069 "," 1,272,425 "," 1,221 ",10,,,,,Peru,,,,,1,1,,,,,,,,,,,,,,,,,
TSXV, Corporate Catalyst Acquisition Inc. , CII.P ," 414,880 "," 7,084,400 ",CPC,IPO/CPC,20121228,,,,,Yes,,ON,Canada,,,,,,,,,, Tier2 ,," 100,000 "," 20,000 ", 8 ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Corporation minière Golden Share / Golden Share Mining Corporation , GSH ," 1,438,815 "," 72,010,774 ",Mining,IPO,20080114,,,,,No,,Quebec,Canada,,,,,,,,,, Tier2 ,," 6,412,770 "," 301,961 ", 800 ,10,,,"ON,Quebec",,,,,,,1,,,,,,,,,,1,,,,,,1,,
TSXV, Corsa Coal Corp , CSO ," 261,969,480 "," 1,190,770,362 ",Mining,RTO,20080417,,20101213,,,No,1,BC,Canada,,,,,,,,,, Tier1 ,," 59,421,235 "," 13,750,766 "," 3,104 ",10,,,,,,,,"MD,PA",,,,,,,,,,,,,,,,1,,,,
TSXV, Cortex Business Solutions Inc , CBX ," 36,169,743 "," 361,697,427 ",Technology,,,,,,OTCQX,Yes,1,AB,Canada,,,,,Software,,,,, Tier2 ,," 52,843,714 "," 5,835,322 "," 2,379 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Cortez Gold Corp , CUT ," 4,759,175 "," 9,518,350 ",Mining,QT,20070820,20100219,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 1,486,973 "," 664,968 ", 340 ,10,,,,,Mexico,,,,,1,1,1,,,,,,1,1,,,,,,,,,
TSXV, Cosigo Resources Ltd , CSG ," 2,190,591 "," 77,630,523 ",Mining,RTO,,,20110425,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 9,028,654 "," 591,165 ", 859 ,10,,,,,Colombia,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Cougar Minerals Corp , COU ," 250,348 "," 25,034,840 ",Mining,Other,20101124,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 5,863,951 "," 346,933 ", 500 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Covalon Technologies Ltd. , COV ," 12,986,638 "," 9,276,170 ",Life Sciences,,,,,,,Yes,1,ON,Canada,,,,,,,,Biotechnology,, Tier2 ,," 2,051,730 "," 3,782,639 "," 2,025 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Coventry Resources Inc. , CYY ," 455,061 "," 91,012,182 ",Mining,RTO,,,20130109,,ASX,No,,BC,Canada,,,,,,,,,, Tier2 ,," 19,336,758 "," 320,061 ", 647 ,10,,,ON,,,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Craig Wireless Systems Ltd. , CWG ," 2,385,396 "," 47,707,924 ",Comm & Media,TSX Comedown,20131001,,,,,No,,USA,USA,Rancho Mirage,CA,,,,,,,, Tier2 ,," 1,443,218 "," 81,504 ", 225 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Crailar Technologies Inc. , CL ," 21,904,741 "," 66,378,003 ",Clean Technology,Other,20080708,,,,,No,1,BC,Canada,,,,Low Impact Material and Products,,,,,, Tier2 ,," 4,416,347 "," 4,649,842 "," 2,800 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Crazy Horse Resources Inc , CZH ," 942,907 "," 48,586,059 ",Mining,RTO,20090323,,20101115,,,No,,BC,Canada,,,,,,,,,, Tier1 ,," 17,701,480 "," 1,002,978 "," 1,179 ",10,,,,Philippines,,,,,,1,,1,,,,,,,,,,,,,,,,
TSXV, Cresval Capital Corp. , CRV ," 272,120 "," 18,746,301 ",Mining,QT,,20061114,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 672,000 "," 15,530 ", 35 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Cricket Media Group Ltd. , CKT ," 1,253,615 "," 5,223,394 ",Comm & Media,QT,20101122,20110809,,,,Yes,,USA,USA,Herndon,VA,,,,,,,, Tier1 ,," 33,463,894 "," 1,525,227 ", 899 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Crimson Bioenergy Ltd , CSN ," 586,022 "," 20,587,585 ",Clean Technology,QT,20100630,20111020,,,,Yes,,BC,Canada,,,,Renewable Energy Equipment Manufacturing and Tech,,,,,, Tier2 ,," 2,031,500 "," 112,100 ", 140 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Critical Elements Corporation , CRE ," 30,291,093 "," 121,164,372 ",Mining,Other,20070222,,,,OTCQX,No,1,Quebec,Canada,,,,,,,,,, Tier2 ,," 39,162,060 "," 10,037,119 "," 6,369 ",10,,,"BC,ON",,,,,,,,,,,,,,,,,1,,,,,,,,
TSXV, Critical Outcome Technologies Inc. , COT ," 25,911,430 "," 105,760,938 ",Life Sciences,QT,20050520,20061030,,,,Yes,1,ON,Canada,,,,,,,,Biotechnology,, Tier2 ,," 19,553,286 "," 4,814,591 "," 2,676 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Crown Mining Corp. , CWM ," 681,173 "," 12,384,961 ",Mining,QT,20071109,20090224,,,,Yes,,ON,Canada,,,,,,,,,, Tier2 ,," 19,738,164 "," 292,649 ", 535 ,10,,,ON,,,,,"CA,NV",,1,1,1,,,,,,,,,,,,,,,,
TSXV, Crown Point Energy Inc , CWV ," 18,812,759 "," 104,515,329 ",Oil & Gas,,,,,,,No,1,BC,Canada,,,,,,,,,, Tier2 ,," 57,721,232 "," 31,191,684 "," 12,563 ",10,,,"MB,SK",,Argentina,,,,1,,,,,,,,,,,,,,,,,,,
TSXV, Crowsnest Acquisition Corp. , CAW.P , -   ," 6,000,000 ",CPC,IPO/CPC,20121204,,,,,Yes,,AB,Canada,,,,,,,,,, Tier2 ,," 12,500 ", 750 , 1 ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, CRS Electronics Inc , LED ," 14,151,977 "," 97,599,844 ",Clean Technology,QT,20080402,20090525,,,,Yes,,ON,Canada,,,,Energy Efficiency,,,,,, Tier2 ,," 3,583,975 "," 801,274 ", 410 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Cub Energy Inc , KUB ," 23,290,976 "," 311,746,352 ",Oil & Gas,RTO,20080908,20100514,20120424,,,Yes,1,USA,USA,Houston,TX,,,,,,,, Tier1 ,," 23,255,219 "," 3,481,844 "," 3,346 ",10,,,,,,,Ukraine,,1,,,,,,,,,,,,,,,,,,,
TSXV, Curlew Lake Resources Inc. , CWQ ," 370,939 "," 18,546,952 ",Oil & Gas,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 578,830 "," 13,179 ", 120 ,10,,,AB,,,,,CA,1,,,,,,,,,,,,,,,,,,,
TSXV, Currie Rose Resources Inc. , CUI ," 357,013 "," 35,701,313 ",Mining,,,,,,,No,,ON,Canada,,,,,,,,,, Tier2 ,," 8,236,471 "," 109,571 ", 312 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, CWC Energy Services Corp. , CWC ," 194,377,721 "," 269,969,057 ",Diversified Industries,RTO,,,20050928,20050928,,Yes,1,AB,Canada,,,,,,Industrial Products and Services,,,Energy Services, Tier1 ,," 30,837,870 "," 30,679,000 "," 10,166 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, CWN Mining Acquisition Corporation , CWN.P ," 400,000 "," 4,400,000 ",CPC,IPO/CPC,20121220,,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 1,460,500 "," 277,450 ", 65 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, CYGAM Energy Inc. , CYG ," 5,254,037 "," 131,350,937 ",Oil & Gas,RTO,,,20051024,20051024,,No,,AB,Canada,,,,,,,,,, Tier2 ,," 4,919,728 "," 281,870 ", 364 ,10,Tunisia,,AB,,,,Italy,,1,,,,,,,,,,,,,,,,,,,
TSXV, Cymat Technologies Ltd. , CYM ," 2,881,438 "," 14,407,188 ",Diversified Industries,TSX Comedown,20131021,,,,,No,,ON,Canada,,,,,,Consumer Products and Services,,,, Tier2 ,," 8,242,143 "," 251,200 ", 532 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Cynapsus Therapeutics Inc , CTH ," 57,647,273 "," 78,968,867 ",Life Sciences,QT,20050728,20060323,,,OTCQX,Yes,1,ON,Canada,,,,,,,,Pharmaceuticals,, Tier2 ,," 42,104,970 "," 33,369,307 "," 17,931 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Cypress Development Corp. , CYP ," 4,508,453 "," 150,281,782 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 54,323,386 "," 1,643,550 "," 2,177 ",10,,,ON,,,,,NV,,1,,,,,,,,,,,,,,,,1,,
TSXV, Cyprium Mining Corporation , CUG ," 4,616,832 "," 38,743,597 ",Mining,QT from NEX,20050915,20130118 NEX,,,,Yes,,Quebec,Canada,,,,,,,,,, Tier2 ,," 7,701,629 "," 1,288,002 "," 1,075 ",10,,,,,Mexico,,,,,1,1,1,,,,,1,,1,,,,,,,,,
TSXV, Dajin Resources Corp. , DJI ," 5,351,831 "," 76,454,731 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 9,085,760 "," 453,883 ", 462 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Dalmac Energy Inc. , DAL ," 6,137,302 "," 23,247,406 ",Diversified Industries,,,,,,,Yes,,AB,Canada,,,,,,Industrial Products and Services,,,Energy Services, Tier2 ,," 1,954,908 "," 728,173 ", 374 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Damara Gold Corp. , DMR ," 1,023,930 "," 5,688,498 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 5,746,313 "," 121,101 ", 222 ,10,Namibia,,BC,,,,,,,1,,1,,,,,,,,,,,,,1,,,
TSXV, Darnley Bay Resources Limited , DBL ," 1,998,038 "," 133,202,540 ",Mining,,,,,,,No,,ON,Canada,,,,,,,,,, Tier1 ,," 7,468,722 "," 209,776 ", 529 ,10,,,NWT,,,,,,,,,,,1,,,,,,,,,,,,1,,
TSXV, Dataminers Capital Corp. , DMC.P ," 15,000 "," 5,100,000 ",CPC,IPO/CPC,20140529,,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Decade Resources Ltd , DEC ," 5,224,195 "," 54,991,529 ",Mining,IPO,20071218,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 27,403,540 "," 3,900,061 "," 3,322 ",10,,,BC,,,,,,,1,1,1,,,,,,,,,,,,,,,,
TSXV, Decisive Dividend Corporation , DE.P ," 1,162,500 "," 2,090,000 ",CPC,IPO/CPC,20130923,,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 24,900 "," 24,120 ", 14 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Declan Resources inc , LAN ," 3,469,654 "," 173,482,709 ",Mining,IPO,20100119,,,,,No,,BC,Canada,,,,,,,,,, Tier1 ,," 64,283,970 "," 6,185,740 "," 3,056 ",10,,,,,,,,USA,,,,,,,,,,,,,,,,,,,1,
TSXV, Defiance Silver Corp , DEF ," 6,010,760 "," 50,089,669 ",Mining,QT,20080529,20090811,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 8,360,482 "," 668,315 ", 309 ,10,,,,,Mexico,,,,,,1,,,,,,,,,,,,,,,,,
TSXV, Delavaco Residential Properties Corp. , DVO ," 36,724,343 "," 55,554,604 ",Real Estate,QT from NEX,20070813,20140103 NEX,,,OTCQX,Yes,,ON,Canada,,,,,,,Industrial/Office/Retail/Residential,,, Tier2 ,," 14,390,624 "," 14,119,677 "," 4,211 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Delta Gold Corporation , DLT ," 2,173,025 "," 191,171,258 ",Mining,QT,20110729,20130219,,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 18,132,855 "," 484,882 ", 275 ,4,,Australia,,,,,Czech Republic,CA,,1,,,,,,,,,,,,,,,,,,
TSXV, DEQ Systems Corp. , DEQ ," 15,411,698 "," 71,682,315 ",Diversified Industries,,,20031030,,,,Yes,1,Quebec,Canada,,,,,,Consumer Products and Services,,,, Tier1 ,," 5,686,712 "," 1,377,062 ", 861 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Desert Gold Ventures Inc. , DAU ," 1,598,048 "," 44,068,035 ",Mining,RTO,,,20120518,,OTCQX,No,,BC,Canada,,,,,,,,,, Tier2 ,," 4,297,585 "," 314,289 ", 57 ,9,"Mali,Rwanda,Senegal",,,,,,,NV,,1,,,,,,,,,,,,,,,,,,
TSXV, Desert Star Resources Ltd. , DSR ," 5,331,014 "," 29,616,744 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 2,838,695 "," 555,803 ", 404 ,10,,,,,,,,NM,,1,,1,,,,,,,,,,,,,,,,
TSXV, Desmarais Energy Corporation , DES ," 298,722 "," 59,744,343 ",Oil & Gas,,,,,,,No,,AB,Canada,,,,,,,,,, Tier2 ,," 2,544,710 "," 26,091 ", 120 ,10,,,AB,,,,,,1,,,,,,,,,,,,,,,,,,,
TSXV, Desmond Investments Ltd , DLC , -   ," 15,356,675 ",Diversified Industries,QT,20111213,20140428,,,,Yes,,BC,Canada,,,,,,Consumer Products and Services,,,, Tier2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Destiny Media Technologies Inc , DSY ," 27,143,535 "," 50,161,882 ",Technology,Other,20101012,,,,OTCQX,No,,BC,Canada,,,,,Internet Software & Services,,,,, Tier2 ,," 2,490,821 "," 2,956,903 "," 1,792 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Detector Exploration Ltd. , DEX ," 834,309 "," 11,918,701 ",Oil & Gas,,,,,,,No,,AB,Canada,,,,,,,,,, Tier2 ,," 1,096,410 "," 52,307 ", 93 ,8,,,AB,,,,,,1,,,,,,,,,,,,,,,,,,,
TSXV, Deveron Resources Ltd. , DVR ," 1,364,034 "," 11,794,505 ",Mining,IPO,20121127,,,,,No,,ON,Canada,,,,,,,,,, Tier2 ,," 387,341 "," 55,401 ", 82 ,10,,,BC,,,,,,,1,,,,,,,,,,,,,,,,,,
TSXV, Diagnos Inc. , ADK ," 7,430,330 "," 106,147,573 ",Technology,,,,,,,No,,Quebec,Canada,,,,,IT Consulting & Services,,,,, Tier2 ,," 25,796,989 "," 1,944,048 "," 1,562 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Diamcor Mining Inc. , DMI ," 51,604,161 "," 37,944,236 ",Mining,,,,,,OTCQX,No,1,BC,Canada,,,,,,,,,, Tier2 ,," 2,402,165 "," 3,166,874 "," 1,327 ",10,South Africa,,,,,,,,,,,,,1,,,,,,,,,,,,,,
TSXV, DiaMedica Inc. , DMA ," 14,886,103 "," 62,025,430 ",Life Sciences,Other,20070322,,,,,No,1,MB,Canada,,,,,,,,Biotechnology,, Tier1 ,," 6,523,732 "," 4,319,327 "," 2,101 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Diamond Estates Wines & Spirits Inc. , DWS ," 6,454,691 "," 73,403,748 ",Diversified Industries,QT,20120307,20131003,,,,Yes,,ON,Canada,,,,,,Consumer Products and Services,,,, Tier2 ,," 3,448,268 "," 517,300 ", 331 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Diamond Fields International Ltd. , DFI ," 1,958,031 "," 124,885,675 ",Mining,TSX Comedown,20130521,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 2,557,062 "," 43,354 ", 300 ,10,"Madagascar, Namibia, Red Sea, West Africa",,,,,,,,,1,,,1,1,,,,,,,,,,,,,,
TSXV, Digital Shelf Space Corp , DSS ," 2,866,094 "," 59,167,115 ",Technology,QT,20100517,20110104,,,,Yes,,BC,Canada,,,,,Internet Software & Services,,,,, Tier2 ,," 7,546,368 "," 780,438 ", 622 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Dios Exploration Inc. , DOS ," 2,804,967 "," 40,070,961 ",Mining,,,,,,,No,,Quebec,Canada,,,,,,,,,, Tier2 ,," 19,374,432 "," 862,226 "," 1,129 ",10,,,Quebec,,,,,,,1,,,,1,,,,,,1,,1,1,,,,,IOCG
TSXV, Discovery Harbour Resources Corp. , DHR ," 1,220,852 "," 53,393,513 ",Mining,RTO,20100705,20101123,20130403,,,Yes,,BC,Canada,,,,,,,,,, Tier2 ,," 4,592,564 "," 170,255 ", 226 ,10,,,ON,,,,,,,1,1,1,,,,,,,1,,,,,,,,,
TSXV, Discovery Ventures Inc , DVN ," 12,619,800 "," 66,419,998 ",Mining,Other,20091030,,,,OTCQX,No,1,BC,Canada,,,,,,,,,, Tier2 ,," 52,981,204 "," 13,199,628 "," 6,275 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Discovery-Corp Enterprises Inc. , DCY ," 4,519,509 "," 53,170,692 ",Mining,,,,,,,No,,BC,Canada,,,,,,,,,, Tier2 ,," 2,661,009 "," 325,499 ", 269 ,10,,,BC,,,,,,,1,,1,,,,,,,,,,,,,,,,
TSXV, Ditem Explorations Inc. , DIT ," 458,943 "," 91,788,567 ",Mining,,,,,,,No,,Quebec,Canada,,,,,,,,,, Tier2 ,," 13,007,279 "," 149,904 ", 541 ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSXV, Divergent Energy Services Corp. , DVG ," 26,506,606 "," 91,402,090 ",Diversified Industries,,,,,,,No,,AB,Canada,,,,,,Industrial Products and Services,,,Energy Services, Tier2 ,," 18,982,763 "," 5,472,019 "," 1,901 ",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
